observable,domain,geometry,numeric,value,target,residual_pct,status,owner_geometry,primary_source
SM_mH_over_mt,SM,bsfg,discrete,,0.7252880884822515,,GAP,dpm,PAPER_1209HH
SM_mH_over_mt,SM,dpm,symbolic,0.72165,0.7252880884822515,0.501606,OK,dpm,PAPER_1209HH
SM_mH_over_mt,SM,dpm,numerical,0.72165,0.7252880884822515,0.501606,OK,dpm,PAPER_1209HH
SM_mH_over_mt,SM,dpm,discrete,0.72165,0.7252880884822515,0.501606,OK,dpm,PAPER_1209HH
SM_mH_over_mt,SM,d26,symbolic,,0.7252880884822515,,GAP,dpm,PAPER_1209HH
SM_mH_over_mt,SM,d26,numerical,,0.7252880884822515,,GAP,dpm,PAPER_1209HH
SM_mH_over_mt,SM,d26,discrete,,0.7252880884822515,,GAP,dpm,PAPER_1209HH
SM_mt_over_mW,SM,qcalcgeom,symbolic,,2.1485001928412357,,GAP,dpm,PAPER_1209HH
SM_mt_over_mW,SM,qcalcgeom,numerical,,2.1485001928412357,,GAP,dpm,PAPER_1209HH
SM_mt_over_mW,SM,qcalcgeom,discrete,,2.1485001928412357,,GAP,dpm,PAPER_1209HH
SM_mt_over_mW,SM,bsfg,symbolic,,2.1485001928412357,,GAP,dpm,PAPER_1209HH
SM_mt_over_mW,SM,bsfg,numerical,,2.1485001928412357,,GAP,dpm,PAPER_1209HH
SM_mt_over_mW,SM,bsfg,discrete,,2.1485001928412357,,GAP,dpm,PAPER_1209HH
SM_mt_over_mW,SM,dpm,symbolic,2.1486666666666667,2.1485001928412357,0.007748,OK,dpm,PAPER_1209HH
SM_mt_over_mW,SM,dpm,numerical,2.1486666666666667,2.1485001928412357,0.007748,OK,dpm,PAPER_1209HH
SM_mt_over_mW,SM,dpm,discrete,2.1486666666666667,2.1485001928412357,0.007748,OK,dpm,PAPER_1209HH
SM_mt_over_mW,SM,d26,symbolic,,2.1485001928412357,,GAP,dpm,PAPER_1209HH
SM_mt_over_mW,SM,d26,numerical,,2.1485001928412357,,GAP,dpm,PAPER_1209HH
SM_mt_over_mW,SM,d26,discrete,,2.1485001928412357,,GAP,dpm,PAPER_1209HH
SM_proton_g_factor,SM,qcalcgeom,symbolic,,5.5857,,GAP,bsfg,PAPER_1209HH
SM_proton_g_factor,SM,qcalcgeom,numerical,,5.5857,,GAP,bsfg,PAPER_1209HH
SM_proton_g_factor,SM,qcalcgeom,discrete,,5.5857,,GAP,bsfg,PAPER_1209HH
SM_proton_g_factor,SM,bsfg,symbolic,5.566666666666667,5.5857,0.340751,OK,bsfg,PAPER_1209HH
SM_proton_g_factor,SM,bsfg,numerical,5.566666666666667,5.5857,0.340751,OK,bsfg,PAPER_1209HH
SM_proton_g_factor,SM,bsfg,discrete,5.566666666666667,5.5857,0.340751,OK,bsfg,PAPER_1209HH
SM_proton_g_factor,SM,dpm,symbolic,,5.5857,,GAP,bsfg,PAPER_1209HH
SM_proton_g_factor,SM,dpm,numerical,,5.5857,,GAP,bsfg,PAPER_1209HH
SM_proton_g_factor,SM,dpm,discrete,,5.5857,,GAP,bsfg,PAPER_1209HH
SM_proton_g_factor,SM,d26,symbolic,,5.5857,,GAP,bsfg,PAPER_1209HH
SM_proton_g_factor,SM,d26,numerical,,5.5857,,GAP,bsfg,PAPER_1209HH
SM_proton_g_factor,SM,d26,discrete,,5.5857,,GAP,bsfg,PAPER_1209HH
SM_theta_23_atm,SM,qcalcgeom,symbolic,,0.55,,GAP,dpm,PAPER_1209HH
SM_theta_23_atm,SM,qcalcgeom,numerical,,0.55,,GAP,dpm,PAPER_1209HH
SM_theta_23_atm,SM,qcalcgeom,discrete,,0.55,,GAP,dpm,PAPER_1209HH
SM_theta_23_atm,SM,bsfg,symbolic,,0.55,,GAP,dpm,PAPER_1209HH
SM_theta_23_atm,SM,bsfg,numerical,,0.55,,GAP,dpm,PAPER_1209HH
SM_theta_23_atm,SM,bsfg,discrete,,0.55,,GAP,dpm,PAPER_1209HH
SM_theta_23_atm,SM,dpm,symbolic,0.5471999999999999,0.55,0.509091,OK,dpm,PAPER_1209HH
SM_theta_23_atm,SM,dpm,numerical,0.5471999999999999,0.55,0.509091,OK,dpm,PAPER_1209HH
SM_theta_23_atm,SM,dpm,discrete,0.5471999999999999,0.55,0.509091,OK,dpm,PAPER_1209HH
SM_theta_23_atm,SM,d26,symbolic,,0.55,,GAP,dpm,PAPER_1209HH
SM_theta_23_atm,SM,d26,numerical,,0.55,,GAP,dpm,PAPER_1209HH
SM_theta_23_atm,SM,d26,discrete,,0.55,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S376,SM,qcalcgeom,symbolic,,0.9936,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S376,SM,qcalcgeom,numerical,,0.9936,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S376,SM,qcalcgeom,discrete,,0.9936,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S376,SM,bsfg,symbolic,,0.9936,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S376,SM,bsfg,numerical,,0.9936,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S376,SM,bsfg,discrete,,0.9936,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S376,SM,dpm,symbolic,0.99,0.9936,0.362319,OK,dpm,PAPER_1209HH
SM_top_yukawa_S376,SM,dpm,numerical,0.99,0.9936,0.362319,OK,dpm,PAPER_1209HH
SM_top_yukawa_S376,SM,dpm,discrete,0.99,0.9936,0.362319,OK,dpm,PAPER_1209HH
SM_top_yukawa_S376,SM,d26,symbolic,,0.9936,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S376,SM,d26,numerical,,0.9936,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S376,SM,d26,discrete,,0.9936,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S440,SM,qcalcgeom,symbolic,,0.94,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S440,SM,qcalcgeom,numerical,,0.94,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S440,SM,qcalcgeom,discrete,,0.94,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S440,SM,bsfg,symbolic,,0.94,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S440,SM,bsfg,numerical,,0.94,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S440,SM,bsfg,discrete,,0.94,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S440,SM,dpm,symbolic,0.94125,0.94,0.132979,OK,dpm,PAPER_1209HH
SM_top_yukawa_S440,SM,dpm,numerical,0.94125,0.94,0.132979,OK,dpm,PAPER_1209HH
SM_top_yukawa_S440,SM,dpm,discrete,0.94125,0.94,0.132979,OK,dpm,PAPER_1209HH
SM_top_yukawa_S440,SM,d26,symbolic,,0.94,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S440,SM,d26,numerical,,0.94,,GAP,dpm,PAPER_1209HH
SM_top_yukawa_S440,SM,d26,discrete,,0.94,,GAP,dpm,PAPER_1209HH
SM_wimp_exponent,SM,qcalcgeom,symbolic,,46,,GAP,dpm,PAPER_1209HH
SM_wimp_exponent,SM,qcalcgeom,numerical,,46,,GAP,dpm,PAPER_1209HH
SM_wimp_exponent,SM,qcalcgeom,discrete,,46,,GAP,dpm,PAPER_1209HH
SM_wimp_exponent,SM,bsfg,symbolic,,46,,GAP,dpm,PAPER_1209HH
SM_wimp_exponent,SM,bsfg,numerical,,46,,GAP,dpm,PAPER_1209HH
SM_wimp_exponent,SM,bsfg,discrete,,46,,GAP,dpm,PAPER_1209HH
SM_wimp_exponent,SM,dpm,symbolic,46.0,46,0.000000,EXACT,dpm,PAPER_1209HH
SM_wimp_exponent,SM,dpm,numerical,46.0,46,0.000000,EXACT,dpm,PAPER_1209HH
SM_wimp_exponent,SM,dpm,discrete,46.0,46,0.000000,EXACT,dpm,PAPER_1209HH
SM_wimp_exponent,SM,d26,symbolic,,46,,GAP,dpm,PAPER_1209HH
SM_wimp_exponent,SM,d26,numerical,,46,,GAP,dpm,PAPER_1209HH
SM_wimp_exponent,SM,d26,discrete,,46,,GAP,dpm,PAPER_1209HH
alpha_inverse,SI,qcalcgeom,symbolic,,137.035999084,,GAP,d26,PAPER_1167
alpha_inverse,SI,qcalcgeom,numerical,,137.035999084,,GAP,d26,PAPER_1167
alpha_inverse,SI,qcalcgeom,discrete,,137.035999084,,GAP,d26,PAPER_1167
alpha_inverse,SI,bsfg,symbolic,,137.035999084,,GAP,d26,PAPER_1167
alpha_inverse,SI,bsfg,numerical,,137.035999084,,GAP,d26,PAPER_1167
alpha_inverse,SI,bsfg,discrete,,137.035999084,,GAP,d26,PAPER_1167
alpha_inverse,SI,dpm,symbolic,,137.035999084,,GAP,d26,PAPER_1167
alpha_inverse,SI,dpm,numerical,,137.035999084,,GAP,d26,PAPER_1167
alpha_inverse,SI,dpm,discrete,,137.035999084,,GAP,d26,PAPER_1167
alpha_inverse,SI,d26,symbolic,137.0,137.035999084,0.026270,OK,d26,PAPER_1167
alpha_inverse,SI,d26,numerical,137.0,137.035999084,0.026270,OK,d26,PAPER_1167
alpha_inverse,SI,d26,discrete,137.0,137.035999084,0.026270,OK,d26,PAPER_1167
alpha_s_M_Z,SM,qcalcgeom,symbolic,,0.1179,,GAP,dpm,PAPER_1167
alpha_s_M_Z,SM,qcalcgeom,numerical,,0.1179,,GAP,dpm,PAPER_1167
alpha_s_M_Z,SM,qcalcgeom,discrete,,0.1179,,GAP,dpm,PAPER_1167
alpha_s_M_Z,SM,bsfg,symbolic,,0.1179,,GAP,dpm,PAPER_1167
alpha_s_M_Z,SM,bsfg,numerical,,0.1179,,GAP,dpm,PAPER_1167
alpha_s_M_Z,SM,bsfg,discrete,,0.1179,,GAP,dpm,PAPER_1167
alpha_s_M_Z,SM,dpm,symbolic,0.11857707509881422,0.1179,0.574279,OK,dpm,PAPER_1167
alpha_s_M_Z,SM,dpm,numerical,0.11857707509881422,0.1179,0.574279,OK,dpm,PAPER_1167
alpha_s_M_Z,SM,dpm,discrete,0.11857707509881422,0.1179,0.574279,OK,dpm,PAPER_1167
alpha_s_M_Z,SM,d26,symbolic,,0.1179,,GAP,dpm,PAPER_1167
alpha_s_M_Z,SM,d26,numerical,,0.1179,,GAP,dpm,PAPER_1167
alpha_s_M_Z,SM,d26,discrete,,0.1179,,GAP,dpm,PAPER_1167
astro_BH_entropy_coeff,astro,qcalcgeom,symbolic,0.24833333333333338,0.25,0.666667,OK,qcalcgeom,PAPER_594
astro_BH_entropy_coeff,astro,qcalcgeom,numerical,0.24833333333333338,0.25,0.666667,OK,qcalcgeom,PAPER_594
astro_BH_entropy_coeff,astro,qcalcgeom,discrete,0.24833333333333338,0.25,0.666667,OK,qcalcgeom,PAPER_594
astro_BH_entropy_coeff,astro,bsfg,symbolic,,0.25,,GAP,qcalcgeom,PAPER_594
astro_BH_entropy_coeff,astro,bsfg,numerical,,0.25,,GAP,qcalcgeom,PAPER_594
astro_BH_entropy_coeff,astro,bsfg,discrete,,0.25,,GAP,qcalcgeom,PAPER_594
astro_BH_entropy_coeff,astro,dpm,symbolic,,0.25,,GAP,qcalcgeom,PAPER_594
astro_BH_entropy_coeff,astro,dpm,numerical,,0.25,,GAP,qcalcgeom,PAPER_594
astro_BH_entropy_coeff,astro,dpm,discrete,,0.25,,GAP,qcalcgeom,PAPER_594
astro_BH_entropy_coeff,astro,d26,symbolic,,0.25,,GAP,qcalcgeom,PAPER_594
astro_BH_entropy_coeff,astro,d26,numerical,,0.25,,GAP,qcalcgeom,PAPER_594
astro_BH_entropy_coeff,astro,d26,discrete,,0.25,,GAP,qcalcgeom,PAPER_594
astro_Chandrasekhar_mass,astro,qcalcgeom,symbolic,1.4400000000000002,1.44,0.000000,EXACT,qcalcgeom,PAPER_1149
astro_Chandrasekhar_mass,astro,qcalcgeom,numerical,1.4400000000000002,1.44,0.000000,EXACT,qcalcgeom,PAPER_1149
astro_Chandrasekhar_mass,astro,qcalcgeom,discrete,1.4400000000000002,1.44,0.000000,EXACT,qcalcgeom,PAPER_1149
astro_Chandrasekhar_mass,astro,bsfg,symbolic,,1.44,,GAP,qcalcgeom,PAPER_1149
astro_Chandrasekhar_mass,astro,bsfg,numerical,,1.44,,GAP,qcalcgeom,PAPER_1149
astro_Chandrasekhar_mass,astro,bsfg,discrete,,1.44,,GAP,qcalcgeom,PAPER_1149
astro_Chandrasekhar_mass,astro,dpm,symbolic,,1.44,,GAP,qcalcgeom,PAPER_1149
astro_Chandrasekhar_mass,astro,dpm,numerical,,1.44,,GAP,qcalcgeom,PAPER_1149
astro_Chandrasekhar_mass,astro,dpm,discrete,,1.44,,GAP,qcalcgeom,PAPER_1149
astro_Chandrasekhar_mass,astro,d26,symbolic,,1.44,,GAP,qcalcgeom,PAPER_1149
astro_Chandrasekhar_mass,astro,d26,numerical,,1.44,,GAP,qcalcgeom,PAPER_1149
astro_Chandrasekhar_mass,astro,d26,discrete,,1.44,,GAP,qcalcgeom,PAPER_1149
astro_ISCO_r_M,astro,qcalcgeom,symbolic,,6.0,,GAP,bsfg,PAPER_1149
astro_ISCO_r_M,astro,qcalcgeom,numerical,,6.0,,GAP,bsfg,PAPER_1149
astro_ISCO_r_M,astro,qcalcgeom,discrete,,6.0,,GAP,bsfg,PAPER_1149
astro_ISCO_r_M,astro,bsfg,symbolic,6,6.0,0.000000,EXACT,bsfg,PAPER_1149
astro_ISCO_r_M,astro,bsfg,numerical,6,6.0,0.000000,EXACT,bsfg,PAPER_1149
astro_ISCO_r_M,astro,bsfg,discrete,6,6.0,0.000000,EXACT,bsfg,PAPER_1149
astro_ISCO_r_M,astro,dpm,symbolic,,6.0,,GAP,bsfg,PAPER_1149
astro_ISCO_r_M,astro,dpm,numerical,,6.0,,GAP,bsfg,PAPER_1149
astro_ISCO_r_M,astro,dpm,discrete,,6.0,,GAP,bsfg,PAPER_1149
astro_ISCO_r_M,astro,d26,symbolic,,6.0,,GAP,bsfg,PAPER_1149
astro_ISCO_r_M,astro,d26,numerical,,6.0,,GAP,bsfg,PAPER_1149
astro_ISCO_r_M,astro,d26,discrete,,6.0,,GAP,bsfg,PAPER_1149
astro_NS_compactness,astro,qcalcgeom,symbolic,0.21061333333333337,0.21,0.292063,OK,qcalcgeom,PAPER_1149
astro_NS_compactness,astro,qcalcgeom,numerical,0.21061333333333337,0.21,0.292063,OK,qcalcgeom,PAPER_1149
astro_NS_compactness,astro,qcalcgeom,discrete,0.21061333333333337,0.21,0.292063,OK,qcalcgeom,PAPER_1149
astro_NS_compactness,astro,bsfg,symbolic,,0.21,,GAP,qcalcgeom,PAPER_1149
astro_NS_compactness,astro,bsfg,numerical,,0.21,,GAP,qcalcgeom,PAPER_1149
astro_NS_compactness,astro,bsfg,discrete,,0.21,,GAP,qcalcgeom,PAPER_1149
astro_NS_compactness,astro,dpm,symbolic,,0.21,,GAP,qcalcgeom,PAPER_1149
astro_NS_compactness,astro,dpm,numerical,,0.21,,GAP,qcalcgeom,PAPER_1149
astro_NS_compactness,astro,dpm,discrete,,0.21,,GAP,qcalcgeom,PAPER_1149
astro_NS_compactness,astro,d26,symbolic,,0.21,,GAP,qcalcgeom,PAPER_1149
astro_NS_compactness,astro,d26,numerical,,0.21,,GAP,qcalcgeom,PAPER_1149
astro_NS_compactness,astro,d26,discrete,,0.21,,GAP,qcalcgeom,PAPER_1149
astro_Salpeter_IMF_alpha,astro,qcalcgeom,symbolic,,2.35,,GAP,dpm,PAPER_1149
astro_Salpeter_IMF_alpha,astro,qcalcgeom,numerical,,2.35,,GAP,dpm,PAPER_1149
astro_Salpeter_IMF_alpha,astro,qcalcgeom,discrete,,2.35,,GAP,dpm,PAPER_1149
astro_Salpeter_IMF_alpha,astro,bsfg,symbolic,,2.35,,GAP,dpm,PAPER_1149
astro_Salpeter_IMF_alpha,astro,bsfg,numerical,,2.35,,GAP,dpm,PAPER_1149
astro_Salpeter_IMF_alpha,astro,bsfg,discrete,,2.35,,GAP,dpm,PAPER_1149
astro_Salpeter_IMF_alpha,astro,dpm,symbolic,2.3483333333333336,2.35,0.070922,OK,dpm,PAPER_1149
astro_Salpeter_IMF_alpha,astro,dpm,numerical,2.3483333333333336,2.35,0.070922,OK,dpm,PAPER_1149
astro_Salpeter_IMF_alpha,astro,dpm,discrete,2.3483333333333336,2.35,0.070922,OK,dpm,PAPER_1149
astro_Salpeter_IMF_alpha,astro,d26,symbolic,,2.35,,GAP,dpm,PAPER_1149
astro_Salpeter_IMF_alpha,astro,d26,numerical,,2.35,,GAP,dpm,PAPER_1149
astro_Salpeter_IMF_alpha,astro,d26,discrete,,2.35,,GAP,dpm,PAPER_1149
astro_Solar_Schwarzschild_ratio,astro,qcalcgeom,symbolic,,4.24e-06,,GAP,bsfg,PAPER_1149
astro_Solar_Schwarzschild_ratio,astro,qcalcgeom,numerical,,4.24e-06,,GAP,bsfg,PAPER_1149
astro_Solar_Schwarzschild_ratio,astro,qcalcgeom,discrete,,4.24e-06,,GAP,bsfg,PAPER_1149
astro_Solar_Schwarzschild_ratio,astro,bsfg,symbolic,4.228000000000002e-06,4.24e-06,0.283019,OK,bsfg,PAPER_1149
astro_Solar_Schwarzschild_ratio,astro,bsfg,numerical,4.228000000000002e-06,4.24e-06,0.283019,OK,bsfg,PAPER_1149
astro_Solar_Schwarzschild_ratio,astro,bsfg,discrete,4.228000000000002e-06,4.24e-06,0.283019,OK,bsfg,PAPER_1149
astro_Solar_Schwarzschild_ratio,astro,dpm,symbolic,,4.24e-06,,GAP,bsfg,PAPER_1149
astro_Solar_Schwarzschild_ratio,astro,dpm,numerical,,4.24e-06,,GAP,bsfg,PAPER_1149
astro_Solar_Schwarzschild_ratio,astro,dpm,discrete,,4.24e-06,,GAP,bsfg,PAPER_1149
astro_Solar_Schwarzschild_ratio,astro,d26,symbolic,,4.24e-06,,GAP,bsfg,PAPER_1149
astro_Solar_Schwarzschild_ratio,astro,d26,numerical,,4.24e-06,,GAP,bsfg,PAPER_1149
astro_Solar_Schwarzschild_ratio,astro,d26,discrete,,4.24e-06,,GAP,bsfg,PAPER_1149
astro_TOV_max_mass,astro,qcalcgeom,symbolic,2.1583833333333335,2.16,0.074846,OK,qcalcgeom,PAPER_1149
astro_TOV_max_mass,astro,qcalcgeom,numerical,2.1583833333333335,2.16,0.074846,OK,qcalcgeom,PAPER_1149
astro_TOV_max_mass,astro,qcalcgeom,discrete,2.1583833333333335,2.16,0.074846,OK,qcalcgeom,PAPER_1149
astro_TOV_max_mass,astro,bsfg,symbolic,,2.16,,GAP,qcalcgeom,PAPER_1149
astro_TOV_max_mass,astro,bsfg,numerical,,2.16,,GAP,qcalcgeom,PAPER_1149
astro_TOV_max_mass,astro,bsfg,discrete,,2.16,,GAP,qcalcgeom,PAPER_1149
astro_TOV_max_mass,astro,dpm,symbolic,,2.16,,GAP,qcalcgeom,PAPER_1149
astro_TOV_max_mass,astro,dpm,numerical,,2.16,,GAP,qcalcgeom,PAPER_1149
astro_TOV_max_mass,astro,dpm,discrete,,2.16,,GAP,qcalcgeom,PAPER_1149
astro_TOV_max_mass,astro,d26,symbolic,,2.16,,GAP,qcalcgeom,PAPER_1149
astro_TOV_max_mass,astro,d26,numerical,,2.16,,GAP,qcalcgeom,PAPER_1149
astro_TOV_max_mass,astro,d26,discrete,,2.16,,GAP,qcalcgeom,PAPER_1149
astro_WD_radius_mass_exponent,astro,qcalcgeom,symbolic,,-0.3333333333333333,,GAP,dpm,PAPER_1149
astro_WD_radius_mass_exponent,astro,qcalcgeom,numerical,,-0.3333333333333333,,GAP,dpm,PAPER_1149
astro_WD_radius_mass_exponent,astro,qcalcgeom,discrete,,-0.3333333333333333,,GAP,dpm,PAPER_1149
astro_WD_radius_mass_exponent,astro,bsfg,symbolic,,-0.3333333333333333,,GAP,dpm,PAPER_1149
astro_WD_radius_mass_exponent,astro,bsfg,numerical,,-0.3333333333333333,,GAP,dpm,PAPER_1149
astro_WD_radius_mass_exponent,astro,bsfg,discrete,,-0.3333333333333333,,GAP,dpm,PAPER_1149
astro_WD_radius_mass_exponent,astro,dpm,symbolic,-0.33333333333333337,-0.3333333333333333,0.000000,EXACT,dpm,PAPER_1149
astro_WD_radius_mass_exponent,astro,dpm,numerical,-0.33333333333333337,-0.3333333333333333,0.000000,EXACT,dpm,PAPER_1149
astro_WD_radius_mass_exponent,astro,dpm,discrete,-0.33333333333333337,-0.3333333333333333,0.000000,EXACT,dpm,PAPER_1149
astro_WD_radius_mass_exponent,astro,d26,symbolic,,-0.3333333333333333,,GAP,dpm,PAPER_1149
astro_WD_radius_mass_exponent,astro,d26,numerical,,-0.3333333333333333,,GAP,dpm,PAPER_1149
astro_WD_radius_mass_exponent,astro,d26,discrete,,-0.3333333333333333,,GAP,dpm,PAPER_1149
astro_grav_binding_coeff,astro,qcalcgeom,symbolic,,0.6,,GAP,dpm,PAPER_1149
astro_grav_binding_coeff,astro,qcalcgeom,numerical,,0.6,,GAP,dpm,PAPER_1149
astro_grav_binding_coeff,astro,qcalcgeom,discrete,,0.6,,GAP,dpm,PAPER_1149
astro_grav_binding_coeff,astro,bsfg,symbolic,,0.6,,GAP,dpm,PAPER_1149
astro_grav_binding_coeff,astro,bsfg,numerical,,0.6,,GAP,dpm,PAPER_1149
astro_grav_binding_coeff,astro,bsfg,discrete,,0.6,,GAP,dpm,PAPER_1149
astro_grav_binding_coeff,astro,dpm,symbolic,0.6,0.6,0.000000,EXACT,dpm,PAPER_1149
astro_grav_binding_coeff,astro,dpm,numerical,0.6,0.6,0.000000,EXACT,dpm,PAPER_1149
astro_grav_binding_coeff,astro,dpm,discrete,0.6,0.6,0.000000,EXACT,dpm,PAPER_1149
astro_grav_binding_coeff,astro,d26,symbolic,,0.6,,GAP,dpm,PAPER_1149
astro_grav_binding_coeff,astro,d26,numerical,,0.6,,GAP,dpm,PAPER_1149
astro_grav_binding_coeff,astro,d26,discrete,,0.6,,GAP,dpm,PAPER_1149
astro_photon_sphere_r_M,astro,qcalcgeom,symbolic,,3.0,,GAP,bsfg,PAPER_1149
astro_photon_sphere_r_M,astro,qcalcgeom,numerical,,3.0,,GAP,bsfg,PAPER_1149
astro_photon_sphere_r_M,astro,qcalcgeom,discrete,,3.0,,GAP,bsfg,PAPER_1149
astro_photon_sphere_r_M,astro,bsfg,symbolic,3.016666666666667,3.0,0.555556,OK,bsfg,PAPER_1149
astro_photon_sphere_r_M,astro,bsfg,numerical,3.016666666666667,3.0,0.555556,OK,bsfg,PAPER_1149
astro_photon_sphere_r_M,astro,bsfg,discrete,3.016666666666667,3.0,0.555556,OK,bsfg,PAPER_1149
astro_photon_sphere_r_M,astro,dpm,symbolic,,3.0,,GAP,bsfg,PAPER_1149
astro_photon_sphere_r_M,astro,dpm,numerical,,3.0,,GAP,bsfg,PAPER_1149
astro_photon_sphere_r_M,astro,dpm,discrete,,3.0,,GAP,bsfg,PAPER_1149
astro_photon_sphere_r_M,astro,d26,symbolic,,3.0,,GAP,bsfg,PAPER_1149
astro_photon_sphere_r_M,astro,d26,numerical,,3.0,,GAP,bsfg,PAPER_1149
astro_photon_sphere_r_M,astro,d26,discrete,,3.0,,GAP,bsfg,PAPER_1149
bertrand_uniform,SI,qcalcgeom,symbolic,,1.0,,GAP,d26,PAPER_1776
bertrand_uniform,SI,qcalcgeom,numerical,,1.0,,GAP,d26,PAPER_1776
bertrand_uniform,SI,qcalcgeom,discrete,,1.0,,GAP,d26,PAPER_1776
bertrand_uniform,SI,bsfg,symbolic,,1.0,,GAP,d26,PAPER_1776
bertrand_uniform,SI,bsfg,numerical,,1.0,,GAP,d26,PAPER_1776
bertrand_uniform,SI,bsfg,discrete,,1.0,,GAP,d26,PAPER_1776
bertrand_uniform,SI,dpm,symbolic,,1.0,,GAP,d26,PAPER_1776
bertrand_uniform,SI,dpm,numerical,,1.0,,GAP,d26,PAPER_1776
bertrand_uniform,SI,dpm,discrete,,1.0,,GAP,d26,PAPER_1776
bertrand_uniform,SI,d26,symbolic,1.0,1.0,0.000000,EXACT,d26,PAPER_1776
bertrand_uniform,SI,d26,numerical,1.0,1.0,0.000000,EXACT,d26,PAPER_1776
bertrand_uniform,SI,d26,discrete,1.0,1.0,0.000000,EXACT,d26,PAPER_1776
bio_ATP_hydrolysis_kJ_mol,bio,qcalcgeom,symbolic,,30.5,,GAP,dpm,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,bio,qcalcgeom,numerical,,30.5,,GAP,dpm,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,bio,qcalcgeom,discrete,,30.5,,GAP,dpm,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,bio,bsfg,symbolic,,30.5,,GAP,dpm,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,bio,bsfg,numerical,,30.5,,GAP,dpm,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,bio,bsfg,discrete,,30.5,,GAP,dpm,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,bio,dpm,symbolic,30.5,30.5,0.000000,EXACT,dpm,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,bio,dpm,numerical,30.5,30.5,0.000000,EXACT,dpm,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,bio,dpm,discrete,30.5,30.5,0.000000,EXACT,dpm,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,bio,d26,symbolic,,30.5,,GAP,dpm,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,bio,d26,numerical,,30.5,,GAP,dpm,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,bio,d26,discrete,,30.5,,GAP,dpm,PAPER_1167
bio_DNA_pitch_bp_per_turn,bio,qcalcgeom,symbolic,,10.5,,GAP,d26,PAPER_1167
bio_DNA_pitch_bp_per_turn,bio,qcalcgeom,numerical,,10.5,,GAP,d26,PAPER_1167
bio_DNA_pitch_bp_per_turn,bio,qcalcgeom,discrete,,10.5,,GAP,d26,PAPER_1167
bio_DNA_pitch_bp_per_turn,bio,bsfg,symbolic,,10.5,,GAP,d26,PAPER_1167
bio_DNA_pitch_bp_per_turn,bio,bsfg,numerical,,10.5,,GAP,d26,PAPER_1167
bio_DNA_pitch_bp_per_turn,bio,bsfg,discrete,,10.5,,GAP,d26,PAPER_1167
bio_DNA_pitch_bp_per_turn,bio,dpm,symbolic,,10.5,,GAP,d26,PAPER_1167
bio_DNA_pitch_bp_per_turn,bio,dpm,numerical,,10.5,,GAP,d26,PAPER_1167
bio_DNA_pitch_bp_per_turn,bio,dpm,discrete,,10.5,,GAP,d26,PAPER_1167
bio_DNA_pitch_bp_per_turn,bio,d26,symbolic,10.486666666666666,10.5,0.126984,OK,d26,PAPER_1167
bio_DNA_pitch_bp_per_turn,bio,d26,numerical,10.486666666666666,10.5,0.126984,OK,d26,PAPER_1167
bio_DNA_pitch_bp_per_turn,bio,d26,discrete,10.486666666666666,10.5,0.126984,OK,d26,PAPER_1167
bio_Hill_coefficient_O2,bio,qcalcgeom,symbolic,,2.8,,GAP,dpm,PAPER_1167
bio_Hill_coefficient_O2,bio,qcalcgeom,numerical,,2.8,,GAP,dpm,PAPER_1167
bio_Hill_coefficient_O2,bio,qcalcgeom,discrete,,2.8,,GAP,dpm,PAPER_1167
bio_Hill_coefficient_O2,bio,bsfg,symbolic,,2.8,,GAP,dpm,PAPER_1167
bio_Hill_coefficient_O2,bio,bsfg,numerical,,2.8,,GAP,dpm,PAPER_1167
bio_Hill_coefficient_O2,bio,bsfg,discrete,,2.8,,GAP,dpm,PAPER_1167
bio_Hill_coefficient_O2,bio,dpm,symbolic,2.7958333333333334,2.8,0.148810,OK,dpm,PAPER_1167
