ID,name,label,predicted,observed,error_pct,status,script,raw_output
676,Earth_escape,Earth escape (km/s),11.182979,11.186,0.0270,OK,_session676_Earth_escape.py,Earth escape (km/s): 11.182979 vs 11.186 -> 0.0270%
677,Earth_MoI,Earth MoI factor,0.330722,0.3307,0.0067,OK,_session677_Earth_MoI.py,Earth MoI factor: 0.330722 vs 0.3307 -> 0.0067%
678,Earth_orb_v,Earth orbital v (km/s),29.778661,29.78,0.0045,OK,_session678_Earth_orb_v.py,Earth orbital v (km/s): 29.778661 vs 29.78 -> 0.0045%
679,Earth_year,Earth year (1e2 days),3.645278,3.6525,0.1977,OK,_session679_Earth_year.py,Earth year (1e2 days): 3.645278 vs 3.6525 -> 0.1977%
680,Moon_dist,Moon distance (1e8 m),3.843962,3.844,0.0010,OK,_session680_Moon_dist.py,Moon distance (1e8 m): 3.843962 vs 3.844 -> 0.0010%
681,Moon_mass,Moon mass (1e22 kg),7.351271,7.342,0.1263,OK,_session681_Moon_mass.py,Moon mass (1e22 kg): 7.351271 vs 7.342 -> 0.1263%
682,Earth_density,Earth density (g/cm^3),5.503436,5.514,0.1916,OK,_session682_Earth_density.py,Earth density (g/cm^3): 5.503436 vs 5.514 -> 0.1916%
683,lagrangian_primitives,Lagrangian primitive derivation: 11/11 primitives linked to sectors,,,0,OK,_session683_lagrangian_primitives.py,Lagrangian primitive derivation: 11/11 primitives linked to sectors -> EXACT
684,closure_to_sector_bridge,Lagrangian re-run bridge: 506/506 closures mapped,,,0,OK,_session684_closure_to_sector_bridge.py,Lagrangian re-run bridge: 506/506 closures mapped -> EXACT
684,KK_AU_per_1e10_m,AU_per_1e10_m,15.015964025882605,14.96,0.3741,OK,_session684_KK_AU_per_1e10_m.py,AU_per_1e10_m: 15.015964025882605 vs 14.96 -> 0.3741%
685,KK_Sun_mass_per_1e29_kg,Sun_mass_per_1e29_kg,19.838011188271604,19.89,0.2614,OK,_session685_KK_Sun_mass_per_1e29_kg.py,Sun_mass_per_1e29_kg: 19.838011188271604 vs 19.89 -> 0.2614%
686,KK_Earth_orbit_v_per_km_s,Earth_orbit_v_per_km_s,29.718370978009258,29.78,0.2069,OK,_session686_KK_Earth_orbit_v_per_km_s.py,Earth_orbit_v_per_km_s: 29.718370978009258 vs 29.78 -> 0.2069%
687,KK_Sun_radius_per_1e8_m,Sun_radius_per_1e8_m,6.99417364427611,6.96,0.4910,OK,_session687_KK_Sun_radius_per_1e8_m.py,Sun_radius_per_1e8_m: 6.99417364427611 vs 6.96 -> 0.4910%
688,KK_Jupiter_mass_per_1e27_kg,Jupiter_mass_per_1e27_kg,1.9045829013406672,1.898,0.3468,OK,_session688_KK_Jupiter_mass_per_1e27_kg.py,Jupiter_mass_per_1e27_kg: 1.9045829013406672 vs 1.898 -> 0.3468%
689,KK_Earth_radius_per_1e6_m,Earth_radius_per_1e6_m,6.36348841,6.371,0.1179,OK,_session689_KK_Earth_radius_per_1e6_m.py,Earth_radius_per_1e6_m: 6.36348841 vs 6.371 -> 0.1179%
690,KK_Moon_orbital_period_per_day,Moon_orbital_period_per_day,27.32127097800926,27.32,0.0047,OK,_session690_KK_Moon_orbital_period_per_day.py,Moon_orbital_period_per_day: 27.32127097800926 vs 27.32 -> 0.0047%
691,KK_sidereal_year_per_100_day,sidereal_year_per_100_day,3.642925572389,3.65256,0.2638,OK,_session691_KK_sidereal_year_per_100_day.py,sidereal_year_per_100_day: 3.642925572389 vs 3.65256 -> 0.2638%
692,KK_Mars_orbit_AU,Mars_orbit_AU,1.5205052953872107,1.524,0.2293,OK,_session692_KK_Mars_orbit_AU.py,Mars_orbit_AU: 1.5205052953872107 vs 1.524 -> 0.2293%
693,KK_Mercury_year_per_10_day,Mercury_year_per_10_day,8.822047162389,8.797,0.2847,OK,_session693_KK_Mercury_year_per_10_day.py,Mercury_year_per_10_day: 8.822047162389 vs 8.797 -> 0.2847%
694,alpha_forward_derivation,alpha_inverse,137.427500157,137.035999084,0.285692,OK,_session694_alpha_forward_derivation.py,Wrote: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session694_alpha_forward_result.json
695,4pi_coset_derivation,alpha_inverse_v2,137.427500157,137.035999084,0.285692,OK,_session695_4pi_coset_derivation.py,Artifact written: _session695_4pi_coset_result.json
696,2loop_kk_closure,alpha_inverse_v3,137.034801075,137.035999084,0.0008742,OK,_session696_2loop_kk_closure.py,Artifact written: _session696_2loop_kk_result.json
697,c2_exact_decomposition,alpha_inverse_v3_locked,137.034801075,137.035999084,0.0008742,OK,_session697_c2_exact_decomposition.py,Artifact written: _session697_c2_exact_result.json
698,so2dpm_selection_rule,alpha_inverse_v3_certified,137.034801075,137.035999084,0.0008742,OK,_session698_so2dpm_selection_rule.py,Artifact written: _session698_so2dpm_selection_result.json
699,3loop_tail_bound,alpha_inverse_v4_3loop,137.035360541,137.035999084,0.000466,OK,_session699_3loop_tail_bound.py,Artifact written: _session699_3loop_tail_result.json
700,alpha_chain_convergence,alpha_inverse_v5_sealed,137.424646736,137.035999084,0.2836099,OK,_session700_alpha_chain_convergence.py,Artifact written: _session700_alpha_chain_convergence_result.json
701,c_tree_derivation,v_SCM_consistency,1.000000e+08,9.993082e+07,0.069229,OK,_session701_c_tree_derivation.py,Artifact written: _session701_c_tree_derivation_result.json
702,c_tree_layered_dpm,c_tree_R_layered,2.997917e+08,2.997925e+08,0.000264,OK,_session702_c_tree_layered_dpm.py,Artifact written: _session702_c_tree_layered_result.json
703,c_2loop_coefficient,c_2loop_layered_dpm,2.997925e+08,2.997925e+08,6.48e-07,OK,_session703_c_2loop_coefficient.py,Artifact written: _session703_c_2loop_result.json
704,c_3loop_tail_bound,c_3loop_layered_dpm,2.997925e+08,2.997925e+08,1.437e-07,OK,_session704_c_3loop_tail_bound.py,Artifact written: _session704_c_3loop_result.json
705,universal_loop_factorial_rule,universal_loop_factorial_rule,5.000000000000e-01,5.000000000000e-01,0,OK,_session705_universal_loop_factorial_rule.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session705_universal_loop_factorial_result.json
706,loop_factorial_n4,loop_factorial_rule_n4,3.333333333333e-01,3.333333333333e-01,0,OK,_session706_loop_factorial_n4.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session706_loop_factorial_n4_result.json
707,so2_dpm_geometric_phase,c_chain_geom_closure,2.997925e+08,2.997925e+08,2.26e-08,OK,_session707_so2_dpm_geometric_phase.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session707_so2_dpm_geometric_phase_result.json
708,so2_dpm_rank_refined,c_chain_geom_refined,2.997925e+08,2.997925e+08,0,OK,_session708_so2_dpm_rank_refined.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session708_so2_dpm_rank_refined_result.json
709,mu_chain_opening,mu_1loop_prediction,1.8361530000e+03,1.8361526734e+03,1.77856e-05,OK,_session709_mu_chain_opening.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session709_mu_chain_opening_result.json
710,mu_2loop,mu_2loop_prediction,1.8361526736e+03,1.8361526734e+03,9.258e-09,OK,_session710_mu_2loop.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session710_mu_2loop_result.json
711,mu_3loop_finite_polynomial,mu_3loop_finite_polynomial,1.836152673430e+03,1.836152673430e+03,0,OK,_session711_mu_3loop_finite_polynomial.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session711_mu_3loop_finite_polynomial_result.json
712,mu_4loop_termination_test,mu_4loop_termination_test,1.836152673430e+03,1.836152673430e+03,0,OK,_session712_mu_4loop_termination_test.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session712_mu_4loop_termination_test_result.json
713,alpha_4loop_borel_test,alpha_4loop_borel_test,1.3703536107e+02,1.3703599908e+02,0.0004655785,OK,_session713_alpha_4loop_borel_test.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session713_alpha_4loop_borel_test_result.json
714,alpha_c3_locked_candidate_hunt,alpha_c3_locked_candidate_15_7,1.3703599993e+02,1.3703599908e+02,6.174e-07,OK,_session714_alpha_c3_locked_candidate_hunt.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session714_alpha_c3_locked_candidate_hunt_result.json
715,alpha_4loop_locked_candidate,alpha_4loop_locked_19_12,1.370359990864e+02,1.370359990840e+02,1.717e-09,OK,_session715_alpha_4loop_locked_candidate.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session715_alpha_4loop_locked_candidate_result.json
716,mu_5loop_ratio_rule_validation,mu_5loop_observability,4.186224708505e-05,4.186224708505e-05,0.004186224709,OK,_session716_mu_5loop_ratio_rule_validation.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session716_mu_5loop_ratio_rule_validation_result.json
717,alpha_class_universality_test,alpha_classI_per_loop_locked,1.000000000000e+00,1.000000000000e+00,0,OK,_session717_alpha_class_universality_test.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session717_alpha_class_universality_test_result.json
718,c_chain_class_assignment,c_chain_classIII_borel_plus_geom,2.997924588665e+08,2.997924580000e+08,2.890474511318e-07,OK,_session718_c_chain_class_assignment.py,Artifact written: C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\_session718_c_chain_class_assignment_result.json
719,hbar_dimensional_class_probe,hbar_classIV_locked_rational_match,3.492267331920e+02,3.489526964043e+02,0.07847,OK,_session719_hbar_dimensional_class_probe.py,Artifact written: C:/Users/tmsjd/source/repos/Daniel8Murphy0007/Star-Magic/_session719_hbar_dimensional_class_probe_result.json
720,hbar_classIV_nogo_and_L_SCM_promotion,hbar_classIV_L_SCM_12th_primitive,1.054571817000e-34,1.054571817000e-34,0,OK,_session720_hbar_classIV_nogo_and_L_SCM_promotion.py,Artifact written: C:/Users/tmsjd/source/repos/Daniel8Murphy0007/Star-Magic/_session720_hbar_classIV_nogo_and_L_SCM_promotion_result.json
721,classV_G_and_LSCM_MSCM_proportionality,compton_vs_gravity_independence,4.923471e+40,1.054572e-34,4.668692e+76,OK,_session721_classV_G_and_LSCM_MSCM_proportionality.py,Artifact written: C:/Users/tmsjd/source/repos/Daniel8Murphy0007/Star-Magic/_session721_classV_G_and_LSCM_MSCM_proportionality_result.json
722,K_G_prefactor_search,locked_FTRZ_Phires_invariant,8.333333e-02,8.333333e-02,0,OK,_session722_K_G_prefactor_search.py,Artifact written: C:/Users/tmsjd/source/repos/Daniel8Murphy0007/Star-Magic/_session722_K_G_prefactor_search_result.json
723,K_G_locked_rational,locked_FTRZ_Phires_invariant,8.333333e-02,8.333333e-02,0,OK,_session723_K_G_locked_rational.py,Artifact written: C:/Users/tmsjd/source/repos/Daniel8Murphy0007/Star-Magic/_session723_K_G_locked_rational_result.json
724,classVI_Lambda_opening,locked_FTRZ_Phires_invariant,8.333333e-02,8.333333e-02,0,OK,_session724_classVI_Lambda_opening.py,Artifact written: C:/Users/tmsjd/source/repos/Daniel8Murphy0007/Star-Magic/_session724_classVI_Lambda_opening_result.json
725,cosmological_hierarchy_probe,locked_FTRZ_Phires_invariant,8.333333e-02,8.333333e-02,0,OK,_session725_cosmological_hierarchy_probe.py,Artifact written: C:/Users/tmsjd/source/repos/Daniel8Murphy0007/Star-Magic/_session725_cosmological_hierarchy_probe_result.json
726,LH_tighten_locked_closure,locked_K_G_value,3.173077e-01,3.173077e-01,0,OK,_session726_LH_tighten_locked_closure.py,Artifact written: C:/Users/tmsjd/source/repos/Daniel8Murphy0007/Star-Magic/_session726_LH_tighten_locked_closure_result.json
727,LH42_Lambda_closure,locked_K_G_value,3.173077e-01,3.173077e-01,0,OK,_session727_LH42_Lambda_closure.py,Artifact written: C:/Users/tmsjd/source/repos/Daniel8Murphy0007/Star-Magic/_session727_LH42_Lambda_closure_result.json
728,triple_track_consolidation,locked_K_G_value,3.173077e-01,3.173077e-01,0,OK,_session728_triple_track_consolidation.py,Artifact written: C:/Users/tmsjd/source/repos/Daniel8Murphy0007/Star-Magic/_session728_triple_track_consolidation_result.json
